Time [s],SOC [%],I[A]
112.55060390541,0.547166605512832,-0.956896654451243
113.55367857796,0.544255926521668,-0.960983823142274
114.5616714947,0.542636953228507,-0.970212243986974
115.56775424177,0.543662045567937,0.472033115883021
116.56791246018,0.545099915185051,0.480950922065232
117.57386624577,0.545092565473455,0.480953794535827
118.57989240378,0.545446827920049,0.49487137250983
119.58407499013,0.546741965148225,0.474353911834081
120.5910111927,0.548097800636569,0.475036817441389
121.59909957943,0.549042658847023,0.482555570871669
122.60304849528,0.550536221373112,0.479414032397546
123.60434426939,0.549848008577235,-0.471394454390451
124.60718835112,0.547597044715517,-0.485407634306401
125.61231254872,0.546733041317427,-0.480598974117817
126.62026234998,0.546559148217121,-0.481320824772463
127.6223322779,0.545009905241263,-0.479030511878941
128.62440721029,0.542643955289294,-0.484940940123766
129.62645288575,0.543735749232909,-0.484237664676569
130.62948136314,0.540513429042322,-0.480724394753867
131.63155360081,0.54031655049557,-0.47992886724721
132.63558489803,0.539155254355527,-0.479645842364598
133.63879161173,0.539102613184376,-0.479317926898376
134.64782430442,0.539240684817709,-0.476219544287877
135.65371572656,0.536402217895233,-0.484790888759078
136.66077011173,0.533954738947798,-0.473994951339403
137.66482258173,0.537573079593989,-0.487078706520174
138.66990674353,0.534939383897673,-0.48572787975208
139.67695881894,0.534374508008142,-0.482195974065059
140.6819594445,0.532714773839218,-0.483399362699331
141.68200987421,0.530665672795334,-0.477040845548657
142.69112148363,0.52934195677343,-0.482063604877485
143.69419461634,0.528149668911712,-0.48133545778199
144.69521822398,0.530227762308995,-0.475100664740147
145.69926337975,0.52855881441568,-0.480195969561204
146.70428902768,0.526744721573538,-0.484957617051248
147.706316995,0.526515804717548,-0.484855775500821
148.71436072641,0.525121950226178,-0.483680708320705
149.71552022481,0.522943663587164,-0.487237127996645
150.72350659724,0.522397286250314,-0.481381121214757
151.72355856679,0.520380198591999,-0.480367132825201
152.72759024897,0.521235556794752,-0.476577486543384
153.73567016659,0.519215360869416,-0.48810664007312
154.74172481161,0.519379280248374,-0.479420101190898
155.74188341497,0.517457869102937,-0.475839174178258
156.74876764799,0.518069438467006,-0.481889361537358
157.75198475559,0.518903581878891,-0.492145709491041
158.75386759313,0.514145952830153,-0.488351088433772
159.76300845948,0.514596695971826,-0.477314925232326
160.77016678375,0.514010386968426,-0.488310811918202
161.78007025513,0.512489200047756,-0.476630706271483
162.78421088088,0.51041968429024,-0.490914396756602
163.7921191065,0.511209080294416,-0.485150685128591
164.79324164878,0.509280964668804,-0.479911339647376
165.79727679559,0.508730083356713,-0.476825749413686
166.79831772642,0.510051614414151,-0.486059255416274
167.80036186205,0.505775341120885,-0.961064723607986
168.80840790322,0.505051550736614,-0.960409491367906
169.81646202854,0.502010455828623,-0.96292067930397
170.82052219773,0.499423995934146,-0.964691477466113
171.82171711241,0.498536803796826,-0.966155943212167
